url,image_url,name,price
https://www.glassesshop.com/eyeglasses/fp1770,"https://res.glassesshop.com/products/201809/5bac31dd12811.jpg?im=Resize,width=600,height=300",Winchester - Tortoise,$9.95
https://www.glassesshop.com/eyeglasses/fp2186,"https://res.glassesshop.com/products/202011/5fc45756d219c.jpg?im=Resize,width=600,height=300",Bainbridge - Black/Silver,$19.95
https://www.glassesshop.com/eyeglasses/fp1502,"https://res.glassesshop.com/products/201911/5dc4c1328544a.jpg?im=Resize,width=600,height=300",Astrid - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/sm0787,"https://res.glassesshop.com/products/202107/60f925983a13f.jpg?im=Resize,width=600,height=300",Darcy - Black,$19.95
https://www.glassesshop.com/eyeglasses/fm1595,"https://res.glassesshop.com/products/202104/606bdc10429d3.jpg?im=Resize,width=600,height=300",Gill - Golden,$19.95
https://www.glassesshop.com/sunglasses/sup0999,"https://res.glassesshop.com/products/202009/5f5f316564ec0.jpg?im=Resize,width=600,height=300",Troy - Black/Golden,$12.95
https://www.glassesshop.com/sunglasses/sup0622,"https://res.glassesshop.com/products/201904/5cb69b5e59b5c.jpg?im=Resize,width=600,height=300",Wilker - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1276,"https://res.glassesshop.com/products/201701/587f15a43dd95.jpg?im=Resize,width=600,height=300",Land - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/rm0288,"https://res.glassesshop.com/products/202009/5f5edd683b77a.jpg?im=Resize,width=600,height=300",Egbert - Gunmetal,$54.95
https://www.glassesshop.com/eyeglasses/fz2046,"https://res.glassesshop.com/products/202307/64a7c6d11cccf.jpg?im=Resize,width=600,height=300",Nicky - Black/Golden,$29.95
https://www.glassesshop.com/eyeglasses/fp1984,"https://res.glassesshop.com/products/201910/5d9ff9b83e263.jpg?im=Resize,width=600,height=300",Yonkers - Black,$12.95
https://www.glassesshop.com/eyeglasses/fp1828,"https://res.glassesshop.com/products/202106/60bdd9b1b06df.jpg?im=Resize,width=600,height=300",Averies - Pink,$19.95
https://www.glassesshop.com/eyeglasses/fz2081,"https://res.glassesshop.com/products/202307/64a7c7d51c109.jpg?im=Resize,width=600,height=300",Dallas - Champagne,$29.95
https://www.glassesshop.com/eyeglasses/fp2271,"https://res.glassesshop.com/products/202104/606bc79e23f84.jpg?im=Resize,width=600,height=300",Orlando - Green,$12.95
https://www.glassesshop.com/eyeglasses/fp2307,"https://res.glassesshop.com/products/202106/60c1c4220f4d4.jpg?im=Resize,width=600,height=300",Alger - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fp2499,"https://res.glassesshop.com/products/202111/617fac1fac614.jpg?im=Resize,width=600,height=300",Theresa - Multicolor/Rainbow,$26.95
https://www.glassesshop.com/eyeglasses/fp2163,"https://res.glassesshop.com/products/202011/5f9faeefc8d1a.jpg?im=Resize,width=600,height=300",Ogden - Black/Golden,$26.95
https://www.glassesshop.com/eyeglasses/sm0921,"https://res.glassesshop.com/products/202105/60a36044e81a5.jpg?im=Resize,width=600,height=300",Monica - Black,$39.95
https://www.glassesshop.com/eyeglasses/fm1308,"https://res.glassesshop.com/products/201810/5bbc4f033d516.jpg?im=Resize,width=600,height=300",Ansel - Gunmetal,$19.95
